Date,SOI,PDO,AO,Year,Month,Day,Hour,PC1,PC2,PC1_2_Amp
2017-01-09,,,,2017,1,9,,-0.34554,-0.17381,0.38679
2017-01-10,,,,2017,1,10,,-0.25029,-0.21221,0.32815
2017-01-11,,,,2017,1,11,,-0.15917,-0.17319,0.23523
2017-01-12,,,,2017,1,12,,-0.0643,-0.15634,0.16905
2017-01-13,,,,2017,1,13,,0.16065,-0.18938,0.24834
2017-01-14,,,,2017,1,14,,0.40401,-0.29274,0.49892
2017-01-15,,,,2017,1,15,,0.56025,-0.39417,0.68502
2017-01-16,,,,2017,1,16,,0.66091,-0.50985,0.83472
2017-01-17,,,,2017,1,17,,0.74787,-0.6147,0.96807
2017-01-18,,,,2017,1,18,,0.81929,-0.66803,1.05712
2017-01-19,,,,2017,1,19,,0.84957,-0.74489,1.12988
2017-01-20,,,,2017,1,20,,0.90095,-0.83038,1.22525
2017-01-21,,,,2017,1,21,,0.99094,-0.80743,1.27824
2017-01-22,,,,2017,1,22,,1.01104,-0.7107,1.23584
2017-01-23,,,,2017,1,23,,1.00878,-0.50744,1.12922
2017-01-24,,,,2017,1,24,,1.0663,-0.35301,1.12321
2017-01-25,,,,2017,1,25,,1.09346,-0.18633,1.10923
2017-01-26,,,,2017,1,26,,1.04951,0.01672,1.04964
2017-01-27,,,,2017,1,27,,0.94736,0.17941,0.96419
2017-01-28,,,,2017,1,28,,0.75692,0.30864,0.81743
2017-01-29,,,,2017,1,29,,0.47615,0.45838,0.66093
2017-01-30,,,,2017,1,30,,0.17014,0.5841,0.60838
2017-01-31,,,,2017,1,31,,-0.08543,0.70232,0.7075
2017-02-01,-0.33,0.024,0.34,2017,2,1,,-0.33822,0.7744,0.84504
2017-02-02,,,,2017,2,2,,-0.60219,0.86334,1.05261
2017-02-03,,,,2017,2,3,,-0.87554,0.86984,1.23418
2017-02-04,,,,2017,2,4,,-1.11059,0.72665,1.32719
2017-02-05,,,,2017,2,5,,-1.31751,0.4955,1.4076
2017-02-06,,,,2017,2,6,,-1.41207,0.24697,1.43351
2017-02-07,,,,2017,2,7,,-1.35897,-0.01743,1.35908
2017-02-08,,,,2017,2,8,,-1.29838,-0.33169,1.34007
2017-02-09,,,,2017,2,9,,-1.24745,-0.63726,1.4008
2017-02-10,,,,2017,2,10,,-1.14744,-0.93704,1.48144
2017-02-11,,,,2017,2,11,,-1.05856,-1.2494,1.63754
2017-02-12,,,,2017,2,12,,-0.95662,-1.53096,1.80526
2017-02-13,,,,2017,2,13,,-0.79901,-1.74364,1.91799
2017-02-14,,,,2017,2,14,,-0.56807,-1.93239,2.01415
2017-02-15,,,,2017,2,15,,-0.40295,-2.03537,2.07488
2017-02-16,,,,2017,2,16,,-0.23976,-2.083,2.09675
2017-02-17,,,,2017,2,17,,0.01952,-2.07233,2.07242
2017-02-18,,,,2017,2,18,,0.24759,-2.02968,2.04473
2017-02-19,,,,2017,2,19,,0.45091,-1.95276,2.00414
2017-02-20,,,,2017,2,20,,0.64185,-1.81676,1.9268
2017-02-21,,,,2017,2,21,,0.86264,-1.56735,1.78906
2017-02-22,,,,2017,2,22,,1.11353,-1.26144,1.68261
2017-02-23,,,,2017,2,23,,1.26023,-0.86243,1.52708
2017-02-24,,,,2017,2,24,,1.40313,-0.43403,1.46873
2017-02-25,,,,2017,2,25,,1.4681,-0.05307,1.46906
2017-02-26,,,,2017,2,26,,1.43296,0.23535,1.45216
2017-02-27,,,,2017,2,27,,1.42311,0.36737,1.46977
2017-02-28,,,,2017,2,28,,1.40409,0.45702,1.4766
2017-03-01,0.41,0.033,1.365,2017,3,1,,1.40023,0.51152,1.49073
2017-03-02,,,,2017,3,2,,1.40548,0.51368,1.49641
2017-03-03,,,,2017,3,3,,1.35884,0.41328,1.4203
2017-03-04,,,,2017,3,4,,1.26959,0.3308,1.31198
2017-03-05,,,,2017,3,5,,1.15805,0.24924,1.18457
2017-03-06,,,,2017,3,6,,0.96953,0.16487,0.98345
2017-03-07,,,,2017,3,7,,0.7816,0.06582,0.78437
2017-03-08,,,,2017,3,8,,0.59008,0.10422,0.59921
2017-03-09,,,,2017,3,9,,0.43329,0.14584,0.45718
2017-03-10,,,,2017,3,10,,0.30397,0.1303,0.33073
2017-03-11,,,,2017,3,11,,0.1218,0.13739,0.18361
2017-03-12,,,,2017,3,12,,-0.06452,0.23083,0.23968
2017-03-13,,,,2017,3,13,,-0.17861,0.29071,0.34119
2017-03-14,,,,2017,3,14,,-0.27496,0.29565,0.40375
2017-03-15,,,,2017,3,15,,-0.34732,0.21379,0.40785
2017-03-16,,,,2017,3,16,,-0.42557,0.18701,0.46485
2017-03-17,,,,2017,3,17,,-0.45846,0.16688,0.48789
2017-03-18,,,,2017,3,18,,-0.49864,0.165,0.52522
2017-03-19,,,,2017,3,19,,-0.59696,0.14548,0.61443
2017-03-20,,,,2017,3,20,,-0.74023,0.18664,0.7634
2017-03-21,,,,2017,3,21,,-0.82226,0.30293,0.87628
2017-03-22,,,,2017,3,22,,-0.85286,0.45903,0.96855
2017-03-23,,,,2017,3,23,,-0.86153,0.62481,1.06425
2017-03-24,,,,2017,3,24,,-0.86877,0.79591,1.17823
2017-03-25,,,,2017,3,25,,-0.90882,0.84063,1.23799
2017-03-26,,,,2017,3,26,,-0.99461,0.89726,1.33953
2017-03-27,,,,2017,3,27,,-1.11867,0.91648,1.44615
2017-03-28,,,,2017,3,28,,-1.10902,1.02243,1.50841
2017-03-29,,,,2017,3,29,,-0.91181,1.01132,1.36168
2017-03-30,,,,2017,3,30,,-0.83898,0.90845,1.2366
2017-03-31,,,,2017,3,31,,-0.85253,0.81392,1.17867
2017-04-01,-0.75,0.377,-0.089,2017,4,1,,-0.8684,0.69631,1.11309
2017-04-02,,,,2017,4,2,,-0.85335,0.58637,1.03539
2017-04-03,,,,2017,4,3,,-0.80248,0.52155,0.95708
2017-04-04,,,,2017,4,4,,-0.70354,0.45749,0.83921
2017-04-05,,,,2017,4,5,,-0.53133,0.4244,0.68002
2017-04-06,,,,2017,4,6,,-0.38876,0.36494,0.53321
2017-04-07,,,,2017,4,7,,-0.34422,0.31682,0.46782
2017-04-08,,,,2017,4,8,,-0.21455,0.25889,0.33624
2017-04-09,,,,2017,4,9,,-0.04312,0.10068,0.10953
2017-04-10,,,,2017,4,10,,0.03865,-0.06638,0.07681
2017-04-11,,,,2017,4,11,,0.10839,-0.14478,0.18085
2017-04-12,,,,2017,4,12,,0.21999,-0.2232,0.31339
2017-04-13,,,,2017,4,13,,0.27032,-0.241,0.36215
2017-04-14,,,,2017,4,14,,0.29783,-0.29021,0.41584
2017-04-15,,,,2017,4,15,,0.26231,-0.39116,0.47097
2017-04-16,,,,2017,4,16,,0.18088,-0.44094,0.47659
2017-04-17,,,,2017,4,17,,0.07478,-0.52337,0.52868
2017-04-18,,,,2017,4,18,,-0.0368,-0.53445,0.53571
2017-04-19,,,,2017,4,19,,-0.09067,-0.51008,0.51807
2017-04-20,,,,2017,4,20,,-0.1447,-0.54609,0.56493
2017-04-21,,,,2017,4,21,,-0.17467,-0.58805,0.61345
2017-04-22,,,,2017,4,22,,-0.20745,-0.71934,0.74865
2017-04-23,,,,2017,4,23,,-0.3074,-0.78487,0.84292
2017-04-24,,,,2017,4,24,,-0.42517,-0.84068,0.94208
2017-04-25,,,,2017,4,25,,-0.53132,-0.90654,1.05077
2017-04-26,,,,2017,4,26,,-0.57203,-0.88446,1.05332
2017-04-27,,,,2017,4,27,,-0.61033,-0.91983,1.1039
2017-04-28,,,,2017,4,28,,-0.61451,-0.93375,1.11781
2017-04-29,,,,2017,4,29,,-0.64855,-0.98036,1.17547
2017-04-30,,,,2017,4,30,,-0.71548,-1.0008,1.23025
2017-05-01,0.23,0.295,-0.73,2017,5,1,,-0.68865,-1.04087,1.24805
2017-05-02,,,,2017,5,2,,-0.59,-1.04168,1.19717
2017-05-03,,,,2017,5,3,,-0.45726,-1.01294,1.11137
2017-05-04,,,,2017,5,4,,-0.29239,-0.98923,1.03154
2017-05-05,,,,2017,5,5,,-0.18715,-0.95652,0.97466
2017-05-06,,,,2017,5,6,,-0.0157,-0.83229,0.83243
2017-05-07,,,,2017,5,7,,0.13857,-0.71556,0.72886
2017-05-08,,,,2017,5,8,,0.33454,-0.50171,0.60302
2017-05-09,,,,2017,5,9,,0.56446,-0.30693,0.64251
2017-05-10,,,,2017,5,10,,0.76986,-0.0939,0.77556
2017-05-11,,,,2017,5,11,,0.93746,0.07508,0.94046
2017-05-12,,,,2017,5,12,,1.09659,0.13243,1.10456
2017-05-13,,,,2017,5,13,,1.21225,0.21908,1.23189
2017-05-14,,,,2017,5,14,,1.3489,0.33805,1.39062
2017-05-15,,,,2017,5,15,,1.34469,0.41074,1.40602
2017-05-16,,,,2017,5,16,,1.36527,0.42963,1.43128
2017-05-17,,,,2017,5,17,,1.41464,0.3927,1.46814
2017-05-18,,,,2017,5,18,,1.34876,0.43376,1.41679
2017-05-19,,,,2017,5,19,,1.22819,0.45359,1.30928
2017-05-20,,,,2017,5,20,,1.08836,0.39676,1.15842
2017-05-21,,,,2017,5,21,,0.89376,0.42503,0.98968
2017-05-22,,,,2017,5,22,,0.7343,0.50187,0.88942
2017-05-23,,,,2017,5,23,,0.55839,0.49709,0.74759
2017-05-24,,,,2017,5,24,,0.44796,0.54701,0.70703
2017-05-25,,,,2017,5,25,,0.36221,0.63306,0.72935
2017-05-26,,,,2017,5,26,,0.2766,0.69226,0.74548
2017-05-27,,,,2017,5,27,,0.28938,0.66652,0.72663
2017-05-28,,,,2017,5,28,,0.31517,0.63496,0.70888
2017-05-29,,,,2017,5,29,,0.36067,0.67123,0.76199
2017-05-30,,,,2017,5,30,,0.33076,0.70723,0.78076
2017-05-31,,,,2017,5,31,,0.16852,0.72453,0.74387
2017-06-01,-1.39,0.132,0.402,2017,6,1,,0.00296,0.82673,0.82673
2017-06-02,,,,2017,6,2,,-0.13176,0.88951,0.89921
2017-06-03,,,,2017,6,3,,-0.32533,0.91111,0.96745
2017-06-04,,,,2017,6,4,,-0.56559,0.86917,1.03699
2017-06-05,,,,2017,6,5,,-0.84527,0.78127,1.15103
2017-06-06,,,,2017,6,6,,-1.06141,0.68727,1.26449
2017-06-07,,,,2017,6,7,,-1.14229,0.56706,1.2753
2017-06-08,,,,2017,6,8,,-1.0816,0.36914,1.14286
2017-06-09,,,,2017,6,9,,-0.91943,0.11382,0.92645
2017-06-10,,,,2017,6,10,,-0.78878,-0.15574,0.80401
2017-06-11,,,,2017,6,11,,-0.68049,-0.44183,0.81134
2017-06-12,,,,2017,6,12,,-0.47087,-0.7712,0.90359
2017-06-13,,,,2017,6,13,,-0.34212,-0.98728,1.04488
2017-06-14,,,,2017,6,14,,-0.28489,-1.05847,1.09614
2017-06-15,,,,2017,6,15,,-0.229,-1.13323,1.15614
2017-06-16,,,,2017,6,16,,-0.32388,-1.1976,1.24062
2017-06-17,,,,2017,6,17,,-0.40192,-1.07589,1.14851
2017-06-18,,,,2017,6,18,,-0.42726,-0.94153,1.03394
2017-06-19,,,,2017,6,19,,-0.32072,-0.82176,0.88213
2017-06-20,,,,2017,6,20,,-0.22442,-0.69441,0.72977
2017-06-21,,,,2017,6,21,,-0.31929,-0.42906,0.53483
2017-06-22,,,,2017,6,22,,-0.35128,-0.26445,0.4397
2017-06-23,,,,2017,6,23,,-0.22611,-0.19195,0.2966
2017-06-24,,,,2017,6,24,,-0.22484,-0.07841,0.23812
2017-06-25,,,,2017,6,25,,-0.21175,-0.00401,0.21178
2017-06-26,,,,2017,6,26,,-0.1796,-0.02928,0.18197
2017-06-27,,,,2017,6,27,,-0.09031,-0.01138,0.09102
2017-06-28,,,,2017,6,28,,-0.1328,-0.06186,0.1465
2017-06-29,,,,2017,6,29,,-0.1979,-0.10852,0.2257
2017-06-30,,,,2017,6,30,,-0.18065,-0.18708,0.26006
2017-07-01,0.85,-0.421,0.634,2017,7,1,,-0.1721,-0.13217,0.217
2017-07-02,,,,2017,7,2,,-0.19192,-0.06727,0.20337
2017-07-03,,,,2017,7,3,,-0.07037,-0.02141,0.07355
2017-07-04,,,,2017,7,4,,0.08002,0.04522,0.09192
2017-07-05,,,,2017,7,5,,0.1106,0.06171,0.12665
2017-07-06,,,,2017,7,6,,0.02028,0.09593,0.09805
2017-07-07,,,,2017,7,7,,-0.01723,0.25375,0.25434
2017-07-08,,,,2017,7,8,,-0.03987,0.43549,0.43731
2017-07-09,,,,2017,7,9,,-0.0756,0.64749,0.65189
2017-07-10,,,,2017,7,10,,-0.08938,0.75923,0.76448
2017-07-11,,,,2017,7,11,,-0.16387,0.80744,0.8239
2017-07-12,,,,2017,7,12,,-0.33079,0.83533,0.89845
2017-07-13,,,,2017,7,13,,-0.48444,0.91018,1.03107
2017-07-14,,,,2017,7,14,,-0.50561,1.01488,1.13385
2017-07-15,,,,2017,7,15,,-0.50053,1.07669,1.18735
2017-07-16,,,,2017,7,16,,-0.49438,1.07965,1.18746
2017-07-17,,,,2017,7,17,,-0.54153,1.03279,1.16615
2017-07-18,,,,2017,7,18,,-0.63819,0.9095,1.11107
2017-07-19,,,,2017,7,19,,-0.75797,0.73015,1.05244
2017-07-20,,,,2017,7,20,,-0.84141,0.59477,1.0304
2017-07-21,,,,2017,7,21,,-0.82176,0.43036,0.92763
2017-07-22,,,,2017,7,22,,-0.78745,0.18292,0.80841
2017-07-23,,,,2017,7,23,,-0.72595,-0.04284,0.72721
2017-07-24,,,,2017,7,24,,-0.628,-0.30058,0.69622
2017-07-25,,,,2017,7,25,,-0.52631,-0.61041,0.80598
2017-07-26,,,,2017,7,26,,-0.30831,-0.84307,0.89768
2017-07-27,,,,2017,7,27,,-0.00471,-1.02112,1.02113
2017-07-28,,,,2017,7,28,,0.25351,-1.10626,1.13493
2017-07-29,,,,2017,7,29,,0.45625,-1.1863,1.27101
2017-07-30,,,,2017,7,30,,0.62393,-1.1953,1.34835
2017-07-31,,,,2017,7,31,,0.74023,-1.06239,1.29484
2017-08-01,0.17,-0.277,0.15,2017,8,1,,0.79778,-0.93065,1.22579
2017-08-02,,,,2017,8,2,,0.90861,-0.83531,1.23423
2017-08-03,,,,2017,8,3,,1.01882,-0.69289,1.23211
2017-08-04,,,,2017,8,4,,1.07644,-0.58228,1.22384
2017-08-05,,,,2017,8,5,,1.07842,-0.47279,1.17751
2017-08-06,,,,2017,8,6,,1.14424,-0.37463,1.20401
2017-08-07,,,,2017,8,7,,1.26376,-0.27027,1.29233
2017-08-08,,,,2017,8,8,,1.28179,-0.19737,1.2969
2017-08-09,,,,2017,8,9,,1.27195,-0.14006,1.27964
2017-08-10,,,,2017,8,10,,1.28629,-0.03507,1.28677
2017-08-11,,,,2017,8,11,,1.20754,0.1161,1.21311
2017-08-12,,,,2017,8,12,,0.99037,0.20742,1.01186
2017-08-13,,,,2017,8,13,,0.7574,0.27078,0.80435
2017-08-14,,,,2017,8,14,,0.53604,0.34164,0.63566
2017-08-15,,,,2017,8,15,,0.29949,0.42202,0.51749
2017-08-16,,,,2017,8,16,,0.07947,0.4142,0.42175
2017-08-17,,,,2017,8,17,,-0.06818,0.4371,0.44239
2017-08-18,,,,2017,8,18,,-0.16275,0.41673,0.44739
2017-08-19,,,,2017,8,19,,-0.2805,0.27757,0.39462
2017-08-20,,,,2017,8,20,,-0.36062,0.09842,0.37381
2017-08-21,,,,2017,8,21,,-0.32167,-0.03144,0.3232
2017-08-22,,,,2017,8,22,,-0.27157,-0.14312,0.30698
2017-08-23,,,,2017,8,23,,-0.21778,-0.2015,0.2967
2017-08-24,,,,2017,8,24,,-0.10283,-0.24858,0.26901
2017-08-25,,,,2017,8,25,,-0.02311,-0.27192,0.2729
2017-08-26,,,,2017,8,26,,0.08011,-0.36936,0.37795
2017-08-27,,,,2017,8,27,,0.15765,-0.45751,0.48391
2017-08-28,,,,2017,8,28,,0.22342,-0.50567,0.55283
2017-08-29,,,,2017,8,29,,0.2599,-0.50426,0.5673
2017-08-30,,,,2017,8,30,,0.38815,-0.43031,0.5795
2017-08-31,,,,2017,8,31,,0.55649,-0.37938,0.6735
2017-09-01,0.62,0.07,-0.492,2017,9,1,,0.68574,-0.37814,0.78309
2017-09-02,,,,2017,9,2,,0.75976,-0.34109,0.83281
2017-09-03,,,,2017,9,3,,0.8398,-0.22535,0.86951
2017-09-04,,,,2017,9,4,,0.92873,-0.07601,0.93184
2017-09-05,,,,2017,9,5,,0.93519,-0.01873,0.93538
2017-09-06,,,,2017,9,6,,0.8214,0.05769,0.82342
2017-09-07,,,,2017,9,7,,0.65611,0.11117,0.66547
2017-09-08,,,,2017,9,8,,0.38852,0.10428,0.40227
2017-09-09,,,,2017,9,9,,0.10055,0.17462,0.2015
2017-09-10,,,,2017,9,10,,-0.19903,0.32722,0.38299
2017-09-11,,,,2017,9,11,,-0.45478,0.45649,0.64436
2017-09-12,,,,2017,9,12,,-0.70346,0.56111,0.89983
2017-09-13,,,,2017,9,13,,-0.99884,0.61629,1.17367
2017-09-14,,,,2017,9,14,,-1.18099,0.67476,1.36016
2017-09-15,,,,2017,9,15,,-1.17608,0.72453,1.38134
2017-09-16,,,,2017,9,16,,-1.10821,0.79741,1.36528
2017-09-17,,,,2017,9,17,,-1.04173,0.88227,1.36514
2017-09-18,,,,2017,9,18,,-1.01496,0.81744,1.30321
2017-09-19,,,,2017,9,19,,-0.87333,0.68264,1.10847
2017-09-20,,,,2017,9,20,,-0.75957,0.63214,0.98821
2017-09-21,,,,2017,9,21,,-0.70087,0.57114,0.90411
2017-09-22,,,,2017,9,22,,-0.6849,0.53574,0.86955
2017-09-23,,,,2017,9,23,,-0.59207,0.56386,0.81761
2017-09-24,,,,2017,9,24,,-0.53024,0.60214,0.80233
2017-09-25,,,,2017,9,25,,-0.5017,0.58887,0.77361
2017-09-26,,,,2017,9,26,,-0.4961,0.49488,0.70073
2017-09-27,,,,2017,9,27,,-0.38174,0.51759,0.64313
2017-09-28,,,,2017,9,28,,-0.3311,0.48159,0.58443
2017-09-29,,,,2017,9,29,,-0.30879,0.34292,0.46146
2017-09-30,,,,2017,9,30,,-0.13022,0.23351,0.26736
2017-10-01,0.75,-0.518,0.69,2017,10,1,,0.14846,0.09549,0.17652
2017-10-02,,,,2017,10,2,,0.2363,-0.04512,0.24057
2017-10-03,,,,2017,10,3,,0.20268,-0.19232,0.2794
2017-10-04,,,,2017,10,4,,0.16349,-0.24521,0.29472
2017-10-05,,,,2017,10,5,,0.19786,-0.15489,0.25128
2017-10-06,,,,2017,10,6,,0.18444,-0.0754,0.19926
2017-10-07,,,,2017,10,7,,0.11209,-0.0029,0.11212
2017-10-08,,,,2017,10,8,,-0.0421,0.05299,0.06768
2017-10-09,,,,2017,10,9,,-0.36923,0.07901,0.37759
2017-10-10,,,,2017,10,10,,-0.7303,0.16424,0.74854
2017-10-11,,,,2017,10,11,,-0.97441,0.25657,1.00762
2017-10-12,,,,2017,10,12,,-1.12745,0.41146,1.20018
2017-10-13,,,,2017,10,13,,-1.1877,0.41432,1.25789
2017-10-14,,,,2017,10,14,,-1.29876,0.25591,1.32373
2017-10-15,,,,2017,10,15,,-1.41298,0.06306,1.41438
2017-10-16,,,,2017,10,16,,-1.44248,-0.08427,1.44494
2017-10-17,,,,2017,10,17,,-1.39482,-0.20228,1.40941
2017-10-18,,,,2017,10,18,,-1.29071,-0.33435,1.33332
2017-10-19,,,,2017,10,19,,-1.21464,-0.50441,1.31521
2017-10-20,,,,2017,10,20,,-1.20365,-0.6979,1.39135
2017-10-21,,,,2017,10,21,,-1.15858,-0.99265,1.52567
2017-10-22,,,,2017,10,22,,-1.09396,-1.15269,1.58917
2017-10-23,,,,2017,10,23,,-0.91418,-1.19107,1.50146
2017-10-24,,,,2017,10,24,,-0.68226,-1.2436,1.41846
2017-10-25,,,,2017,10,25,,-0.51227,-1.20693,1.31114
2017-10-26,,,,2017,10,26,,-0.38652,-1.08575,1.15249
2017-10-27,,,,2017,10,27,,-0.2189,-0.9518,0.97665
2017-10-28,,,,2017,10,28,,-0.01183,-0.83899,0.83907
2017-10-29,,,,2017,10,29,,0.20133,-0.74194,0.76877
2017-10-30,,,,2017,10,30,,0.39105,-0.61763,0.73102
2017-10-31,,,,2017,10,31,,0.53986,-0.49447,0.73209
2017-11-01,0.94,-0.594,-0.078,2017,11,1,,0.69239,-0.38546,0.79246
2017-11-02,,,,2017,11,2,,0.76809,-0.15298,0.78317
2017-11-03,,,,2017,11,3,,0.8382,0.06375,0.84062
2017-11-04,,,,2017,11,4,,0.88821,0.20561,0.9117
2017-11-05,,,,2017,11,5,,0.82535,0.32457,0.88687
2017-11-06,,,,2017,11,6,,0.73867,0.44665,0.86321
2017-11-07,,,,2017,11,7,,0.58773,0.58726,0.83084
2017-11-08,,,,2017,11,8,,0.43391,0.64626,0.77841
2017-11-09,,,,2017,11,9,,0.27803,0.69833,0.75164
2017-11-10,,,,2017,11,10,,0.10997,0.7119,0.72034
2017-11-11,,,,2017,11,11,,-0.00264,0.57685,0.57686
2017-11-12,,,,2017,11,12,,-0.11356,0.41131,0.4267
2017-11-13,,,,2017,11,13,,-0.21073,0.25608,0.33164
2017-11-14,,,,2017,11,14,,-0.21795,0.12312,0.25032
2017-11-15,,,,2017,11,15,,-0.19061,0.00147,0.19062
2017-11-16,,,,2017,11,16,,-0.08183,-0.06316,0.10337
2017-11-17,,,,2017,11,17,,0.08462,-0.05863,0.10294
2017-11-18,,,,2017,11,18,,0.24505,-0.00868,0.2452
2017-11-19,,,,2017,11,19,,0.40899,0.12966,0.42905
2017-11-20,,,,2017,11,20,,0.54053,0.35955,0.6492
2017-11-21,,,,2017,11,21,,0.5747,0.65934,0.87465
2017-11-22,,,,2017,11,22,,0.56343,0.94657,1.10156
2017-11-23,,,,2017,11,23,,0.49671,1.21609,1.31362
2017-11-24,,,,2017,11,24,,0.46594,1.4219,1.4963
2017-11-25,,,,2017,11,25,,0.48409,1.48479,1.56172
2017-11-26,,,,2017,11,26,,0.3662,1.41102,1.45777
2017-11-27,,,,2017,11,27,,0.25759,1.31179,1.33684
2017-11-28,,,,2017,11,28,,0.07328,1.17739,1.17966
2017-11-29,,,,2017,11,29,,-0.06191,1.10164,1.10338
2017-11-30,,,,2017,11,30,,-0.1789,0.94598,0.96275
2017-12-01,-0.27,-0.295,-0.059,2017,12,1,,-0.26227,0.83424,0.8745
2017-12-02,,,,2017,12,2,,-0.33863,0.59084,0.68101
2017-12-03,,,,2017,12,3,,-0.5312,0.35273,0.63765
2017-12-04,,,,2017,12,4,,-0.78342,0.09882,0.78962
2017-12-05,,,,2017,12,5,,-0.93139,-0.0942,0.93615
2017-12-06,,,,2017,12,6,,-1.04476,-0.32258,1.09343
2017-12-07,,,,2017,12,7,,-1.07567,-0.52499,1.19694
2017-12-08,,,,2017,12,8,,-1.13829,-0.66263,1.31711
2017-12-09,,,,2017,12,9,,-1.21999,-0.70819,1.41064
2017-12-10,,,,2017,12,10,,-1.3541,-0.82404,1.58513
2017-12-11,,,,2017,12,11,,-1.45371,-0.9665,1.74568
2017-12-12,,,,2017,12,12,,-1.4804,-1.11997,1.85632
2017-12-13,,,,2017,12,13,,-1.39829,-1.21012,1.84922
2017-12-14,,,,2017,12,14,,-1.27516,-1.32747,1.84071
2017-12-15,,,,2017,12,15,,-1.12726,-1.37825,1.78053
2017-12-16,,,,2017,12,16,,-1.0051,-1.40895,1.73071
2017-12-17,,,,2017,12,17,,-0.89438,-1.47498,1.72496
2017-12-18,,,,2017,12,18,,-0.71141,-1.55149,1.70682
2017-12-19,,,,2017,12,19,,-0.46805,-1.55554,1.62443
2017-12-20,,,,2017,12,20,,-0.21693,-1.45458,1.47067
2017-12-21,,,,2017,12,21,,-0.00356,-1.32258,1.32258
2017-12-22,,,,2017,12,22,,0.17951,-1.17745,1.19106
2017-12-23,,,,2017,12,23,,0.32157,-0.95457,1.00728
2017-12-24,,,,2017,12,24,,0.42472,-0.73077,0.84523
2017-12-25,,,,2017,12,25,,0.51529,-0.5099,0.72492
2017-12-26,,,,2017,12,26,,0.63491,-0.27768,0.69298
2017-12-27,,,,2017,12,27,,0.78374,-0.06336,0.7863
2017-12-28,,,,2017,12,28,,0.89767,0.13038,0.90709
2017-12-29,,,,2017,12,29,,0.94841,0.35206,1.01165
2017-12-30,,,,2017,12,30,,1.04396,0.50164,1.15823
2017-12-31,,,,2017,12,31,,1.17421,0.59809,1.31775
2018-01-01,0.91,0.038,-0.281,2018,1,1,,1.2817,0.65769,1.4406
2018-01-02,,,,2018,1,2,,1.38363,0.68959,1.54595
2018-01-03,,,,2018,1,3,,1.47477,0.69576,1.63065
2018-01-04,,,,2018,1,4,,1.54023,0.73628,1.70716
2018-01-05,,,,2018,1,5,,1.53579,0.84426,1.75255
2018-01-06,,,,2018,1,6,,1.51407,0.97491,1.80079
2018-01-07,,,,2018,1,7,,1.5221,1.13667,1.89969
2018-01-08,,,,2018,1,8,,1.51805,1.33808,2.02359
2018-01-09,,,,2018,1,9,,1.43406,1.51957,2.08941
2018-01-10,,,,2018,1,10,,1.37457,1.65915,2.15458
2018-01-11,,,,2018,1,11,,1.32567,1.75652,2.20063
2018-01-12,,,,2018,1,12,,1.25982,1.88445,2.26679
2018-01-13,,,,2018,1,13,,1.0967,2.04905,2.32408
2018-01-14,,,,2018,1,14,,0.91805,2.11481,2.30548
2018-01-15,,,,2018,1,15,,0.69877,2.12805,2.23984
2018-01-16,,,,2018,1,16,,0.47239,2.08464,2.1375
2018-01-17,,,,2018,1,17,,0.2096,2.01675,2.02761
2018-01-18,,,,2018,1,18,,0.06511,1.92851,1.92961
2018-01-19,,,,2018,1,19,,-0.07015,1.8669,1.86822
2018-01-20,,,,2018,1,20,,-0.24566,1.83813,1.85448
2018-01-21,,,,2018,1,21,,-0.4054,1.74447,1.79096
2018-01-22,,,,2018,1,22,,-0.52399,1.6581,1.73893
2018-01-23,,,,2018,1,23,,-0.65312,1.60563,1.73338
2018-01-24,,,,2018,1,24,,-0.78317,1.53884,1.72667
2018-01-25,,,,2018,1,25,,-0.96749,1.37945,1.68491
2018-01-26,,,,2018,1,26,,-1.18371,1.19868,1.68464
2018-01-27,,,,2018,1,27,,-1.49522,0.98839,1.79237
2018-01-28,,,,2018,1,28,,-1.85512,0.72439,1.99154
2018-01-29,,,,2018,1,29,,-2.16178,0.42198,2.20258
2018-01-30,,,,2018,1,30,,-2.4628,0.02963,2.46298
2018-01-31,,,,2018,1,31,,-2.67767,-0.50915,2.72564
2018-02-01,-0.73,-0.329,0.113,2018,2,1,,-2.81818,-1.03639,3.00271
2018-02-02,,,,2018,2,2,,-2.85926,-1.58661,3.26997
2018-02-03,,,,2018,2,3,,-2.76151,-2.13824,3.49256
2018-02-04,,,,2018,2,4,,-2.5427,-2.66278,3.68181
2018-02-05,,,,2018,2,5,,-2.19356,-3.10776,3.80393
2018-02-06,,,,2018,2,6,,-1.78117,-3.37593,3.817
2018-02-07,,,,2018,2,7,,-1.4224,-3.49119,3.76983
2018-02-08,,,,2018,2,8,,-1.14196,-3.36157,3.55025
2018-02-09,,,,2018,2,9,,-0.90705,-3.119,3.24822
2018-02-10,,,,2018,2,10,,-0.73792,-2.85671,2.95047
2018-02-11,,,,2018,2,11,,-0.71384,-2.62266,2.71807
2018-02-12,,,,2018,2,12,,-0.70054,-2.40961,2.50938
2018-02-13,,,,2018,2,13,,-0.62188,-2.22553,2.31078
2018-02-14,,,,2018,2,14,,-0.48782,-2.0343,2.09198
2018-02-15,,,,2018,2,15,,-0.36491,-1.89499,1.9298
2018-02-16,,,,2018,2,16,,-0.22979,-1.87118,1.88524
2018-02-17,,,,2018,2,17,,-0.01242,-1.9141,1.91414
2018-02-18,,,,2018,2,18,,0.1442,-1.9342,1.93957
